PEP_AF1,PEP_AF2,PEP_AF3,PEP_AF4,PEP_AF5,PEP_BLOSUM1,PEP_BLOSUM2,PEP_BLOSUM3,PEP_BLOSUM4,PEP_BLOSUM5,PEP_BLOSUM6,PEP_BLOSUM7,PEP_BLOSUM8,PEP_BLOSUM9,PEP_BLOSUM10,PEP_PP1,PEP_PP2,PEP_PP3,PEP_F1,PEP_F2,PEP_F3,PEP_F4,PEP_F5,PEP_F6,PEP_KF1,PEP_KF2,PEP_KF3,PEP_KF4,PEP_KF5,PEP_KF6,PEP_KF7,PEP_KF8,PEP_KF9,PEP_KF10,PEP_MSWHIM1,PEP_MSWHIM2,PEP_MSWHIM3,PEP_E1,PEP_E2,PEP_E3,PEP_E4,PEP_E5,PEP_PD1,PEP_PD2,PEP_PRIN1,PEP_PRIN2,PEP_PRIN3,PEP_ProtFP1,PEP_ProtFP2,PEP_ProtFP3,PEP_ProtFP4,PEP_ProtFP5,PEP_ProtFP6,PEP_ProtFP7,PEP_ProtFP8,PEP_SV1,PEP_SV2,PEP_SV3,PEP_SV4,PEP_ST1,PEP_ST2,PEP_ST3,PEP_ST4,PEP_ST5,PEP_ST6,PEP_ST7,PEP_ST8,PEP_SVGER1,PEP_SVGER2,PEP_SVGER3,PEP_SVGER4,PEP_SVGER5,PEP_SVGER6,PEP_SVGER7,PEP_SVGER8,PEP_SVGER9,PEP_SVGER10,PEP_SVGER11,PEP_T1,PEP_T2,PEP_T3,PEP_T4,PEP_T5,PEP_VHSE1,PEP_VHSE2,PEP_VHSE3,PEP_VHSE4,PEP_VHSE5,PEP_VHSE6,PEP_VHSE7,PEP_VHSE8,PEP_VSTPV1,PEP_VSTPV2,PEP_VSTPV3,PEP_VSTPV4,PEP_VSTPV5,PEP_VSTPV6,PEP_Z1,PEP_Z2,PEP_Z3,PEP_Z4,PEP_Z5
-0.08810958151260506,-0.03623599999999998,-0.36423438571428574,0.3727598285714287,-0.2716217216806723,0.07806722689075629,-0.2347899159663865,-0.07941176470588235,-0.02369747899159663,-0.09378151260504204,0.0695798319327731,0.06117647058823529,-0.09126050420168068,0.1904201680672269,-0.0021008403361344632,-0.19344537815126048,-0.34016806722689075,0.014117647058823526,-0.21992436974789917,0.0028319327731092495,-0.1609327731092437,0.389235294117647,0.15164705882352938,-0.10871428571428572,-0.09546218487394957,-0.28117647058823536,-0.07932773109243695,-0.016386554621848754,0.03941176470588234,-0.36865546218487394,-0.020504201680672265,-0.09949579831932773,-0.028319327731092424,0.06252100840336133,-0.3142016806722689,0.4253781512605041,-0.4489915966386554,0.009848739495798316,0.044663865546218484,-0.060462184873949595,-0.05203361344537815,0.025924369747899162,-0.5169747899159663,-0.18302521008403358,-0.3300823529411763,-1.521844537815126,0.6471621848739497,-0.3785714285714286,-0.9212605042016807,-0.3353781512605041,0.25865546218487395,-0.29042016806722687,0.006050420168067253,-0.0177310924369748,0.20697478991596643,0.22326050420168073,0.056462184873949585,-0.03490756302521007,-0.016193277310924372,-0.8891848739495799,-0.27186554621848735,-0.1748739495798319,-0.021134453781512602,-0.1369327731092437,-0.3919411764705882,0.08154621848739498,0.19982352941176473,-1.0011420168067227,-0.24212773109243707,0.02145294117647055,0.07486890756302522,0.32868319327731094,0.13513949579831933,-1.3674907563025211,0.2083394957983194,-0.17106554621848738,-1.067450420168067,0.31560756302521,-4.751176470588234,-0.33899159663865536,0.01991596638655464,0.20033613445378154,0.67109243697479,0.03277310924369749,-0.19151260504201686,-0.23697478991596635,-0.193109243697479,-0.06781512605042019,-0.25579831932773106,0.05193277310924368,0.05050420168067226,-0.8530252100840336,0.02764705882352942,0.4136134453781512,-0.383109243697479,0.09747899159663866,-0.3504201680672268,-0.11613445378151252,-0.5695798319327733,-0.06336134453781517,-0.3278991596638655,0.2774789915966387
-0.015290267564766846,-0.20002187186528494,0.027090113989637173,0.39828428341968913,0.11292318243523317,0.0572020725388601,-0.21233160621761657,-0.21663212435233162,-0.029740932642487044,0.06160621761658031,0.13196891191709845,0.11419689119170984,-0.06673575129533678,0.1507253886010363,0.050155440414507764,-0.1289119170984456,-0.24927461139896373,0.08518134715025906,-0.208279792746114,0.1916735751295337,-0.05383937823834195,0.398839378238342,0.03727979274611398,0.132839378238342,-0.24528497409326427,-0.15357512953367874,0.10233160621761658,0.106580310880829,-0.1588082901554404,-0.3078756476683938,0.045492227979274616,-0.046839378238341944,-0.0294300518134715,0.10564766839378238,-0.3205181347150259,0.4360621761658031,-0.31202072538860104,-0.0011658031088082918,0.0009378238341968972,-0.07806735751295336,-0.06894300518134716,-0.006409326424870467,-0.21601036269430052,-0.09766839378238343,-0.31253834196891195,-0.6084031088082901,0.5055129533678757,-0.05487046632124343,-0.3512953367875648,-0.44409326424870466,0.4903108808290156,-0.1706217616580311,0.2733678756476684,0.051191709844559605,-0.005544041450777202,0.22983419689119172,0.04254404145077721,-0.018922279792746115,-0.042756476683937825,-0.8123575129533679,-0.23832642487046632,-0.1782020725388601,-0.05550777202072539,-0.1298238341968912,-0.24852331606217617,0.18487046632124352,0.24451295336787565,-0.5493088082901554,-0.6461404145077719,0.09563471502590672,0.022856994818652842,0.26429896373057,0.017380829015544056,-0.9508715025906734,-0.03962746113989638,-0.3435860103626942,-0.5782787564766839,0.3870512953367875,-4.324145077720207,0.0529015544041451,-0.04963730569948185,0.23580310880829014,0.5987564766839377,-0.023264248704663176,-0.08119170984455959,-0.08689119170984458,-0.14735751295336785,0.08404145077720204,-0.22248704663212435,0.22367875647668395,-0.04549222797927461,-0.783937823834197,0.15000000000000002,0.3986010362694301,-0.35595854922279785,0.15290155440414507,-0.19549222797927462,0.006113989637305602,-0.4421761658031088,-0.5144041450777203,-0.16730569948186524,0.20818652849740937
0.03417784230598669,-0.004108796297117532,0.08338285055432366,0.27974523547671837,-0.02565873439024389,0.08470066518847005,-0.14254988913525501,-0.20993348115299337,0.06924611973392461,-0.09629711751662973,0.1807982261640798,-0.01773835920177384,-0.11250554323725055,0.083059866962306,-0.11736141906873615,-0.05598669623059867,-0.27560975609756094,0.006607538802660755,-0.23181374722838138,-0.0032749445676274894,0.004951219512195157,0.3717161862527716,0.011390243902439017,-0.020835920177383588,-0.007250554323725064,-0.08257206208425721,0.06503325942350331,0.0924390243902439,0.0252549889135255,-0.42875831485587584,-0.014545454545454549,0.08991130820399112,0.04184035476718405,-0.015343680709534367,-0.263370288248337,0.40523281596452326,-0.3756319290465632,0.010678492239467851,0.016084257206208426,-0.034383592017738364,-0.07118181818181818,0.004179600886917954,-0.16547671840354766,-0.06341463414634146,-0.43699201773835905,-0.467180487804878,0.5132119733924612,-0.41365853658536594,-0.2343458980044346,-0.374190687361419,0.1998669623059867,-0.27818181818181814,0.035609756097560966,0.29875831485587584,0.031152993348115304,0.23001108647450114,0.013556541019955655,-0.011960088691796005,-0.016973392461197345,-0.7909246119733925,-0.24421064301552106,-0.13890243902439023,-0.07591352549889135,-0.07385365853658538,-0.09181596452328158,0.015002217294900217,0.12840798226164077,-0.15782394678492237,-0.5488682926829268,0.19352793791574277,-0.03113835920177382,0.2949860310421286,0.29130133037694017,-0.24644988913525487,-0.029667849223946805,-0.27345587583148556,0.010458314855875775,0.07792172949002218,-4.158935698447893,0.018181818181818205,0.0013082039911308319,0.12425720620842572,0.5123946784922394,-0.014478935698447876,-0.01822616407982262,-0.06700665188470067,-0.12623059866962308,-0.05813747228381377,-0.16352549889135254,0.11585365853658533,-0.04760532150776055,-0.7579157427937917,0.10423503325942352,0.2984478935698448,-0.32698447893569843,0.18461197339246121,-0.24423503325942353,-0.06119733924611977,-0.28869179600886913,-0.2671175166297118,-0.49164079822616413,0.20740576496674057
-0.03915478499089254,0.06458043759562841,-0.338961834881603,0.36345440837887066,-0.2784447755009108,0.1175865209471767,-0.23909836065573772,-0.15091985428051,-0.003169398907103822,-0.0967577413479053,0.08685792349726776,0.012313296903460832,-0.08423497267759564,0.09096539162112932,0.018879781420765022,-0.1005464480874317,-0.32255009107468124,-0.00962659380692168,-0.24010200364298726,-0.03617395264116575,-0.12110291438979959,0.3650309653916211,0.1511065573770492,-0.05472131147540981,0.00018214936247722664,-0.20857923497267758,0.05431693989071038,0.05186703096539161,-0.09368852459016394,-0.2833151183970856,-0.073224043715847,-0.1155646630236794,-0.04540072859744989,0.04963570127504554,-0.32306921675774136,0.4226138433515482,-0.4133151183970857,0.015232240437158468,0.03854735883424408,-0.03953825136612022,-0.05758014571948999,0.0017504553734061887,-0.3777322404371585,-0.08317850637522768,-0.5726444444444443,-1.137788524590164,0.5312690346083788,-0.5073132969034608,-0.6456375227686704,-0.3928870673952641,0.151384335154827,-0.23193989071038254,-0.040245901639344245,0.18173041894353373,0.008469945355191251,0.22568670309653918,0.03020947176684882,-0.04310109289617486,-0.010062841530054647,-0.8575036429872496,-0.25422131147540983,-0.2129007285974499,-0.04647267759562842,-0.06683242258652095,-0.2597331511839709,0.07853005464480874,0.1260846994535519,-0.5229624772313297,-0.7268128415300547,0.07005992714025498,0.04190974499089254,0.09742987249544625,0.08978187613843354,-0.6534121129326046,-0.15114817850637527,-0.1908498178506375,-0.45947358834244073,0.3466056466302368,-4.532622950819672,-0.10557377049180325,0.04395264116575594,0.1846448087431694,0.5957103825136613,-0.025209471766848797,-0.11466302367941712,-0.17189435336976322,-0.1562841530054645,-0.13487249544626598,-0.24595628415300547,0.08102003642987247,0.07737704918032788,-0.8134426229508197,0.06364298724954463,0.37642076502732247,-0.3664936247723133,0.15918943533697633,-0.2292714025500911,0.004599271402550079,-0.4932695810564663,-0.2036338797814208,-0.5077231329690346,0.2441165755919854
-0.011375322927756656,0.029546774600760457,-0.06629125133079858,0.3852753574144486,-0.0025155596958174966,0.10669201520912548,-0.18391634980988594,-0.1792015209125475,-0.024182509505703408,-0.009467680608365022,0.11193916349809886,0.08410646387832701,-0.0865019011406844,0.09688212927756654,0.0273764258555133,-0.08653992395437261,-0.26585551330798474,0.04665399239543725,-0.2594752851711027,0.0024600760456273876,-0.08255513307984792,0.34713688212927757,0.10193536121673002,0.12153231939163502,-0.028517110266159704,-0.14627376425855512,0.17589353612167302,0.11060836501901139,-0.16243346007604562,-0.2395817490494296,0.051102661596958164,-0.08330798479087449,-0.050570342205323186,0.0867680608365019,-0.2918631178707224,0.4528136882129278,-0.34228136882129284,0.010901140684410646,0.024726235741444866,-0.038064638783269975,-0.06820532319391635,-0.020836501901140687,-0.2346387832699619,-0.038365019011406834,-0.5997912547528517,-0.6941015209125476,0.5215638783269964,-0.38212927756653997,-0.4220912547528518,-0.21885931558935362,0.30060836501901134,-0.13216730038022817,0.11802281368821292,0.18821292775665402,-0.0270342205323194,0.2256463878326996,0.03280608365019012,-0.026441064638783273,-0.015509505703422055,-0.8142623574144486,-0.2233384030418251,-0.18477566539923956,-0.05081368821292776,-0.10652091254752852,-0.2732281368821293,0.1472015209125475,0.20385171102661598,-0.28209125475285174,-0.7217699619771862,-0.05766159695817494,0.15661026615969584,0.1921574144486692,0.01831596958174908,-0.5150064638783268,-0.17093536121673006,-0.28562167300380226,-0.13661634980988588,0.4512072243346007,-4.278479087452473,0.033802281368821324,-0.0040304182509505486,0.1366920152091255,0.5881749049429658,-0.056768060836501884,-0.07752851711026616,-0.11326996197718632,-0.07889733840304185,-0.005171102661596976,-0.21296577946768064,0.1563878326996197,0.049847908745247145,-0.775703422053232,0.10847908745247149,0.3406844106463878,-0.39368821292775663,0.18254752851711029,-0.22406844106463877,0.07627376425855509,-0.4357414448669202,-0.4419391634980988,-0.36095057034220535,0.15802281368821294
0.046313338316151205,0.058027884673539504,0.0014311876288659125,0.30483772371134016,0.029677775979381458,0.16833333333333333,-0.09778350515463917,-0.07536082474226805,-0.048419243986254294,-0.0997766323024055,0.07872852233676975,0.1084020618556701,-0.008281786941580752,0.11450171821305842,-0.054106529209621994,-0.1326975945017182,-0.2727319587628866,0.015807560137457044,-0.2206872852233677,-0.10314089347079036,-0.0880120274914089,0.3218230240549828,0.15393814432989694,-0.09337457044673537,0.052611683848797254,-0.14420962199312715,-0.09130584192439861,0.04671821305841924,-0.09422680412371134,-0.2876460481099657,0.10037800687285224,0.036271477663230245,-0.012542955326460466,0.0338831615120275,-0.22833333333333336,0.3743642611683849,-0.35915807560137464,0.02686941580756014,0.03180240549828179,-0.0244106529209622,-0.05598625429553265,0.037634020618556696,-0.29407216494845356,-0.0701890034364261,-0.7806642611683847,-0.7826721649484536,0.8438450171821306,-0.7169243986254296,-0.5240549828178696,0.01838487972508592,0.09323024054982816,-0.34948453608247426,0.10271477663230243,0.04281786941580756,0.07884879725085911,0.21991580756013743,0.03937285223367698,-0.007549828178694156,-0.02830240549828179,-0.8128127147766323,-0.184106529209622,-0.12202920962199311,-0.05167697594501718,-0.15463230240549827,-0.3591615120274914,0.11587457044673538,0.28817182130584196,-0.589842439862543,-0.3126529209621993,-0.0390823024054983,0.21993951890034363,0.2976432989690722,0.14596975945017182,-0.8518264604810993,0.09403608247422676,-0.2049733676975945,-0.46032250859106527,0.3992390034364261,-4.283144329896907,-0.13927835051546392,-0.06329896907216492,0.07977663230240549,0.6231786941580757,-0.03513745704467352,-0.03328178694158077,-0.16472508591065294,0.062164948453608225,-0.06345360824742272,-0.20651202749140893,0.2017697594501718,0.08328178694158073,-0.7806013745704469,0.0786769759450172,0.3197766323024055,-0.37032646048109963,0.2212371134020619,-0.36883161512027496,0.05987972508591064,-0.2908419243986254,-0.15656357388316153,-0.2548281786941581,0.22816151202749144
-0.0673037550921273,0.055190152051926296,-0.2754795156616416,0.3671003510050251,-0.18365366695979898,0.09134840871021777,-0.25889447236180907,-0.11077051926298159,-0.0037018425460636443,-0.06582077051926298,0.07773869346733668,0.05430485762144053,-0.06210217755443885,0.10586264656616416,-0.008752093802345061,-0.15213567839195982,-0.3138777219430486,0.024455611390284755,-0.1781566164154104,-0.04060469011725292,-0.1351892797319933,0.3661365159128978,0.15149162479061978,-0.03753433835845895,-0.010762144053601335,-0.23304020100502512,0.045871021775544384,0.019447236180904513,-0.09702680067001675,-0.2881742043551089,-0.00953936348408711,-0.0990117252931323,0.00015075376884423648,0.0030318257956448947,-0.3378391959798995,0.4248408710217755,-0.3937185929648241,0.01120100502512563,0.043835845896147405,-0.04155025125628141,-0.059396984924623114,0.005326633165829144,-0.4259463986599665,-0.12016750418760468,-0.36626993299832494,-1.236053768844221,0.6169504187604691,-0.39736180904522617,-0.7675125628140703,-0.29150753768844223,0.24967336683417082,-0.23497487437185935,-0.0019849246231155816,0.14984087102177557,0.025628140703517592,0.22581993299832498,0.04489782244556114,-0.03641541038525963,-0.01675125628140704,-0.8712989949748743,-0.2641566164154104,-0.1961750418760469,-0.027828308207705196,-0.11790117252931323,-0.29828391959798994,0.09860887772194303,0.15803266331658292,-0.6305277219430486,-0.6272955611390285,0.03435561139028474,-0.004986013400335025,0.2291190117252931,0.07570586264656619,-0.912913902847571,-0.015059212730318293,-0.2511338358458961,-0.5572953936348408,0.4088794807370184,-4.629438860971525,-0.15835845896147402,-0.0007286432160803939,0.2154438860971524,0.6204857621440536,0.00019262981574541185,-0.14574539363484088,-0.1921608040201005,-0.14700167504187608,-0.06777219430485763,-0.2625544388609715,0.09791457286432158,0.07341708542713568,-0.8298324958123954,0.06860134003350085,0.4005695142378559,-0.3457370184254606,0.16268006700167503,-0.2733333333333333,-0.04632328308207707,-0.5269011725293132,-0.17390284757118932,-0.41967336683417084,0.25127303182579563
0.03560671861741036,0.04133617122165325,-0.020619904681784998,0.29280697161667885,-0.03527825631309435,0.16114850036576445,-0.1844257498171178,-0.1181711777615216,0.01273591806876372,-0.03237015362106804,0.09617410387710315,0.02447695683979517,-0.053255303584491584,0.07306510607168985,-0.01954645208485736,-0.07079005120702268,-0.2993928310168252,0.011448427212874904,-0.23891880029261153,-0.03584930504754938,-0.11860570592538403,0.2822713972201902,0.087050475493782,-0.05076371616678856,0.012377468910021942,-0.1610534016093636,0.012311631309436726,0.090592538405267,-0.13519385515727872,-0.20825896122896853,0.030914411119239215,-0.0043306510607168764,-0.005830285296269192,0.01717629846378932,-0.28392831016825165,0.38019019751280175,-0.3618434528163863,0.024708851499634237,0.02570665691294806,-0.032975859546452095,-0.04247183613752743,0.004837600585223117,-0.3191806876371616,-0.021089978054133127,-0.8471940014630578,-0.7793003657644476,0.3794800292611558,-0.6293782004389172,-0.4573372348207755,-0.25179956108266277,0.11291148500365762,-0.1944989027066569,0.056525237746891006,0.16001463057790782,-0.049539136795903445,0.2260409656181419,0.02152670080468179,-0.031086320409656185,-0.007727139722019022,-0.8317980980248719,-0.2210416971470373,-0.1781792245793709,-0.04081492318946598,-0.06807900512070227,-0.254798098024872,0.10304828090709582,0.16653694220921725,-0.5624318215069495,-0.5777853694220921,-0.005558229700073154,0.04258851499634235,0.07844330651060717,0.09302553035844917,-0.7279459400146304,-0.20325420629114854,-0.16886561814191658,-0.433627139722019,0.33385640087783464,-4.402355523043161,-0.0060497439648865845,0.0008851499634235611,0.15423555230431601,0.6005486466715435,-0.0756181419166057,-0.07724945135332846,-0.1464594001463058,-0.03476956839795174,-0.1106876371616679,-0.16757863935625456,0.14820043891733722,0.025954645208485727,-0.7926335040234087,0.10329919531821508,0.3589465983906365,-0.35768105340160933,0.22021214337966352,-0.21912216532553033,0.17422823701536208,-0.35225310899780543,-0.1465618141916606,-0.42986100950987566,0.18375274323335775
0.017891349349764014,0.054684244205558466,-0.13635136539066603,0.4053487155217619,-0.09011367631358153,0.18372836916622967,-0.23313581541688513,-0.11839014158363922,-0.06178290508652333,-0.08768222338751966,0.062317776612480336,0.08690089145254326,-0.07930781331934976,0.1322653382275826,0.01367593078133193,-0.12317252228631358,-0.315998951232302,0.029276350288411107,-0.29093392763502884,-0.06315312008390139,-0.14994493969585734,0.3649470372312533,0.19673675930781334,-0.01276245411641319,0.0010277923439958017,-0.2258049292081804,0.045395909805977984,0.10232826428945987,-0.10932354483481908,-0.2663450445726272,0.020393287886733082,-0.10396434189826953,-0.03876769795490298,-0.0038594651284740503,-0.3131043523859465,0.41492920818038803,-0.3803618248557944,0.026853172522286316,0.037324593602517046,-0.039535920293654964,-0.06742842160461458,0.006649187205034083,-0.4191662296801258,-0.07200314630309386,-0.9893376507603566,-1.1215352385946513,0.8257657577346617,-0.7561982170949135,-0.6564394336654432,-0.24267960146827475,0.2825065547981122,-0.2667645516518091,0.015521761929732572,0.13825380178290508,0.07245936025170424,0.22240587309910856,0.0458185631882538,-0.03991347666491873,-0.02475563712637651,-0.8638515993707394,-0.25364813843733613,-0.20948453067645514,-0.03259045621394861,-0.11774934452018876,-0.36397325642370215,0.11688883062401677,0.20627163083377031,-0.8411031987414788,-0.610181594126901,-0.014680492920818047,0.15982412165705293,0.24575663345568954,0.08785673833245937,-1.0951718405873099,-0.033268274777136904,-0.1867531725222863,-0.7699743051914001,0.4677726271630834,-4.5708704771893025,-0.12962244362873618,0.022165705296276882,0.17030414263240695,0.6422915574200314,-0.0720975353959098,-0.11144205558468802,-0.20073938122705823,-0.10079181961195599,-0.06611955951756687,-0.2627425275301521,0.15941269008914521,0.1345306764551652,-0.8218300996329313,0.06873623492396434,0.36841636077608814,-0.42260618772941794,0.13869952805453592,-0.30414263240692185,0.11315679077084424,-0.4914158363922392,-0.27855794441531206,-0.4016203460933403,0.28474567383324595
-0.16284908959459463,0.040941109826254825,-0.21413923861003867,0.47932878899613895,-0.1512830055212355,0.019729729729729712,-0.2735714285714285,-0.043050193050193045,-0.014324324324324317,-0.1066023166023166,0.13366795366795367,0.10638996138996139,-0.07498069498069498,0.1476061776061776,-0.0016409266409266419,-0.24175675675675673,-0.3288996138996139,0.01708494208494208,-0.08705212355212356,-0.06505019305019305,-0.14586293436293435,0.49170849420849416,0.14510810810810812,-0.10890926640926638,-0.029324324324324344,-0.3159073359073359,0.007335907335907331,-0.07712355212355211,-0.18584942084942088,-0.37054054054054053,0.018764478764478766,-0.06600386100386099,-0.030791505791505778,-0.03702702702702702,-0.3487451737451738,0.4315637065637066,-0.4266988416988417,0.00013127413127413226,0.06794980694980697,-0.05628957528957529,-0.06953667953667954,0.02493050193050193,-0.5487837837837838,-0.24563706563706564,0.0674272200772202,-1.8230714285714285,0.7710837837837837,-0.19270270270270273,-1.1951737451737452,-0.28241312741312735,0.2357142857142857,-0.3114478764478764,0.072007722007722,0.13055984555984557,0.09698841698841701,0.2260598455598456,0.07197490347490347,-0.03311969111969112,-0.014084942084942091,-0.9062239382239382,-0.3004710424710425,-0.21013513513513513,-0.015100386100386099,-0.16433783783783787,-0.4448436293436294,0.0662104247104247,0.23976833976833975,-0.9480432432432433,-0.5690009652509652,0.15752837837837833,0.06250038610038608,0.3447986486486487,0.07578552123552126,-1.3669984555984556,0.14721254826254826,-0.3292106177606177,-0.9854895752895754,0.603603861003861,-4.852548262548263,-0.3187644787644787,0.05235521235521236,0.26102316602316605,0.7327606177606177,0.09032818532818537,-0.1836486486486487,-0.2744594594594595,-0.1641698841698842,-0.08202702702702705,-0.38027027027027027,0.08866795366795364,0.0011583011583011689,-0.8676061776061775,0.037702702702702706,0.4353088803088803,-0.4255791505791506,0.10982625482625483,-0.37003861003861005,-0.2654054054054054,-0.6810424710424712,-0.14025096525096525,-0.47523166023166025,0.29980694980694983
